# wavelength flux
4119.9693480887 0.9281916926
4119.9762192244 0.9284923190
4119.9830903714 0.9288991397
4119.9899615300 0.9295212160
4119.9968327000 0.9295208869
4120.0037038815 0.9287974594
4120.0105750744 0.9286611053
4120.0174462788 0.9288013629
4120.0243174946 0.9292454292
4120.0311887219 0.9296077459
4120.0380599607 0.9292974226
4120.0449312109 0.9295716598
4120.0518024726 0.9294952321
4120.0586737457 0.9296216774
4120.0655450303 0.9297439492
4120.0724163264 0.9290717663
4120.0792876339 0.9295607334
4120.0861589529 0.9298409201
4120.0930302833 0.9298937095
4120.0999016252 0.9298773473
4120.1067729786 0.9299924950
4120.1136443434 0.9301562349
4120.1205157197 0.9296982784
4120.1273871074 0.9290283473
4120.1342585066 0.9299957165
4120.1411299173 0.9305740303
4120.1480013394 0.9307509316
4120.1548727730 0.9308380479
4120.1617442180 0.9310516746
4120.1686156745 0.9303341753
4120.1754871425 0.9302614823
4120.1823586219 0.9307575504
4120.1892301128 0.9309082999
4120.1961016151 0.9309803912
4120.2029731289 0.9309205881
4120.2098446542 0.9306530340
4120.2167161909 0.9309136365
4120.2235877391 0.9313580986
4120.2304592987 0.9319635618
4120.2373308698 0.9318049164
4120.2442024524 0.9314003370
4120.2510740464 0.9319999272
4120.2579456519 0.9323701997
4120.2648172688 0.9320356191
4120.2716888972 0.9316861613
4120.2785605371 0.9314318152
4120.2854321884 0.9318736870
4120.2923038512 0.9317452762
4120.2991755254 0.9321786053
4120.3060472111 0.9322963696
4120.3129189083 0.9320945032
4120.3197906169 0.9324762786
4120.3266623370 0.9333239644
4120.3335340685 0.9328530157
4120.3404058115 0.9327746151
4120.3472775660 0.9326295614
4120.3541493319 0.9327250458
4120.3610211093 0.9328500598
4120.3678928981 0.9330678652
4120.3747646984 0.9332481809
4120.3816365102 0.9332709474
4120.3885083334 0.9338381703
4120.3953801681 0.9338511333
4120.4022520143 0.9336881799
4120.4091238719 0.9341665103
4120.4159957409 0.9338017759
4120.4228676215 0.9337853889
4120.4297395135 0.9335924804
4120.4366114169 0.9341557167
4120.4434833318 0.9340910794
4120.4503552582 0.9341584417
4120.4572271960 0.9344637071
4120.4640991453 0.9344041326
4120.4709711061 0.9349465905
4120.4778430783 0.9352856967
4120.4847150620 0.9350573236
4120.4915870571 0.9348189055
4120.4984590637 0.9351100607
4120.5053310818 0.9353946279
4120.5122031113 0.9350703489
4120.5190751523 0.9347494078
4120.5259472047 0.9350160533
4120.5328192686 0.9355572896
4120.5396913440 0.9355290692
4120.5465634308 0.9351887298
4120.5534355291 0.9350249597
4120.5603076388 0.9354122529
4120.5671797600 0.9359737067
4120.5740518927 0.9356011668
4120.5809240368 0.9354344650
4120.5877961924 0.9355214870
4120.5946683595 0.9360480712
4120.6015405380 0.9359925101
4120.6084127280 0.9361397298
4120.6152849294 0.9362085465
4120.6221571423 0.9365128003
4120.6290293667 0.9363775913
4120.6359016025 0.9367339844
4120.6427738498 0.9368903495
4120.6496461085 0.9366320499
4120.6565183787 0.9367130705
4120.6633906604 0.9365979504
4120.6702629535 0.9365693446
4120.6771352581 0.9367254841
4120.6840075741 0.9370677359
4120.6908799016 0.9366648934
4120.6977522406 0.9375746701
4120.7046245911 0.9375438588
4120.7114969529 0.9368710833
4120.7183693263 0.9370943866
4120.7252417111 0.9379260370
4120.7321141074 0.9376516485
4120.7389865151 0.9375607910
4120.7458589343 0.9372836951
4120.7527313650 0.9375008912
4120.7596038071 0.9377662835
4120.7664762607 0.9377516408
4120.7733487258 0.9382489377
4120.7802212023 0.9380404015
4120.7870936902 0.9383827848
4120.7939661897 0.9385262760
4120.8008387006 0.9382684410
4120.8077112229 0.9380724871
4120.8145837567 0.9381273148
4120.8214563020 0.9387557830
4120.8283288588 0.9389850523
4120.8352014270 0.9392455197
4120.8420740066 0.9391872394
4120.8489465978 0.9393544111
4120.8558192004 0.9401485498
4120.8626918144 0.9401222958
4120.8695644399 0.9399635933
4120.8764370769 0.9399970722
4120.8833097253 0.9401592705
4120.8901823852 0.9403584143
4120.8970550566 0.9404527979
4120.9039277394 0.9405467144
4120.9108004337 0.9401592459
4120.9176731394 0.9405816681
4120.9245458567 0.9405461829
4120.9314185853 0.9407148270
4120.9382913255 0.9413386565
4120.9451640771 0.9409399734
4120.9520368401 0.9411381843
4120.9589096146 0.9410371239
4120.9657824006 0.9413389304
4120.9726551981 0.9407043317
4120.9795280070 0.9411749770
4120.9864008273 0.9415212694
4120.9932736592 0.9420474557
4121.0001465025 0.9421985546
4121.0070193572 0.9420736144
4121.0138922234 0.9413605924
4121.0207651011 0.9418481316
4121.0276379903 0.9421431682
4121.0345108909 0.9425305070
4121.0413838029 0.9426114996
4121.0482567265 0.9429225596
4121.0551296614 0.9429942982
4121.0620026079 0.9423889714
4121.0688755658 0.9424590526
4121.0757485352 0.9429425110
4121.0826215160 0.9429483401
4121.0894945083 0.9441501309
4121.0963675121 0.9441808388
4121.1032405273 0.9439909186
4121.1101135540 0.9441898331
4121.1169865922 0.9444734265
4121.1238596418 0.9446323548
4121.1307327029 0.9442406098
4121.1376057754 0.9443244083
4121.1444788594 0.9444828626
4121.1513519549 0.9446862873
4121.1582250618 0.9441538798
4121.1650981802 0.9450426510
4121.1719713101 0.9447703967
4121.1788444514 0.9449770295
4121.1857176042 0.9450723685
4121.1925907684 0.9454474840
4121.1994639441 0.9455334585
4121.2063371313 0.9456405694
4121.2132103299 0.9456000333
4121.2200835400 0.9453452470
4121.2269567616 0.9454531430
4121.2338299946 0.9457727695
4121.2407032391 0.9457621244
4121.2475764950 0.9451399546
4121.2544497624 0.9460459314
4121.2613230413 0.9463140574
4121.2681963317 0.9458671007
4121.2750696335 0.9458508846
4121.2819429467 0.9460575154
4121.2888162714 0.9465572654
4121.2956896076 0.9467437427
4121.3025629553 0.9468748776
4121.3094363144 0.9469392239
4121.3163096850 0.9477898051
4121.3231830670 0.9473368123
4121.3300564605 0.9467627590
4121.3369298655 0.9470272246
4121.3438032819 0.9473517374
4121.3506767098 0.9478511372
4121.3575501492 0.9479894976
4121.3644236000 0.9478396737
4121.3712970623 0.9478481696
4121.3781705360 0.9482444002
4121.3850440212 0.9483536234
4121.3919175179 0.9482329207
4121.3987910260 0.9478406789
4121.4056645456 0.9481436222
4121.4125380767 0.9481380235
4121.4194116192 0.9488372762
4121.4262851732 0.9488359719
4121.4331587387 0.9486213268
4121.4400323156 0.9486862526
4121.4469059040 0.9487718024
4121.4537795038 0.9491089961
4121.4606531151 0.9495731104
4121.4675267379 0.9494019912
4121.4744003721 0.9489542196
4121.4812740178 0.9490653012
4121.4881476750 0.9489565034
4121.4950213436 0.9495089811
4121.5018950237 0.9501365429
4121.5087687153 0.9498265232
4121.5156424183 0.9489552951
4121.5225161328 0.9495666427
4121.5293898587 0.9500378751
4121.5362635961 0.9499885587
4121.5431373450 0.9492684744
4121.5500111053 0.9493906141
4121.5568848771 0.9497951686
4121.5637586604 0.9499414880
4121.5706324551 0.9501675287
4121.5775062613 0.9497325495
4121.5843800789 0.9504816546
4121.5912539081 0.9510215025
4121.5981277486 0.9513079953
4121.6050016007 0.9517317470
4121.6118754642 0.9518322830
4121.6187493392 0.9517763692
4121.6256232256 0.9518990750
4121.6324971235 0.9518768644
4121.6393710329 0.9520559031
4121.6462449537 0.9519791988
4121.6531188860 0.9515320611
4121.6599928298 0.9516984458
4121.6668667850 0.9521216760
4121.6737407517 0.9516753227
4121.6806147298 0.9517174113
4121.6874887194 0.9513741057
4121.6943627205 0.9512807705
4121.7012367331 0.9512573263
4121.7081107571 0.9516467146
4121.7149847926 0.9517331727
4121.7218588395 0.9523672563
4121.7287328979 0.9521792059
4121.7356069678 0.9525808841
4121.7424810491 0.9525005741
4121.7493551419 0.9524145134
4121.7562292461 0.9523685196
4121.7631033619 0.9526141075
4121.7699774890 0.9525505110
4121.7768516277 0.9526754446
4121.7837257778 0.9522814443
4121.7905999394 0.9523153222
4121.7974741124 0.9528665527
4121.8043482969 0.9528655759
4121.8112224929 0.9525516104
4121.8180967004 0.9526531267
4121.8249709193 0.9530333694
4121.8318451496 0.9530190102
4121.8387193915 0.9532507898
4121.8455936448 0.9532297665
4121.8524679095 0.9530572970
4121.8593421857 0.9533901259
4121.8662164734 0.9529991018
4121.8730907726 0.9527247412
4121.8799650832 0.9532526401
4121.8868394053 0.9533432490
4121.8937137389 0.9535189292
4121.9005880839 0.9539989549
4121.9074624403 0.9536804191
4121.9143368083 0.9533039211
4121.9212111877 0.9536434347
4121.9280855786 0.9539570191
4121.9349599809 0.9539367821
4121.9418343947 0.9540357490
4121.9487088200 0.9538722316
4121.9555832567 0.9540911979
4121.9624577049 0.9541340314
4121.9693321646 0.9541952947
4121.9762066357 0.9538849392
4121.9830811183 0.9539598412
4121.9899556123 0.9541864095
4121.9968301179 0.9540816609
4122.0037046349 0.9541074494
4122.0105791633 0.9542866576
4122.0174537032 0.9541488649
4122.0243282546 0.9539877182
4122.0312028175 0.9536678064
4122.0380773918 0.9540400663
4122.0449519776 0.9544275094
4122.0518265748 0.9542944307
4122.0587011835 0.9542447444
4122.0655758037 0.9541516481
4122.0724504353 0.9543886188
4122.0793250784 0.9544580696
4122.0861997330 0.9551965184
4122.0930743990 0.9546888455
4122.0999490765 0.9549342006
4122.1068237655 0.9555297303
4122.1136984659 0.9553650825
4122.1205731778 0.9548952571
4122.1274479012 0.9550980660
4122.1343226360 0.9546077481
4122.1411973823 0.9549866557
4122.1480721401 0.9550506275
4122.1549469093 0.9550129466
4122.1618216900 0.9546498650
4122.1686964821 0.9549722012
4122.1755712858 0.9547135277
4122.1824461008 0.9548096971
4122.1893209274 0.9549414575
4122.1961957654 0.9546911945
4122.2030706149 0.9546683669
4122.2099454758 0.9550902433
4122.2168203483 0.9545775106
4122.2236952321 0.9547543744
4122.2305701275 0.9552525791
4122.2374450343 0.9551965267
4122.2443199526 0.9556422172
4122.2511948823 0.9558288658
4122.2580698235 0.9559546900
4122.2649447762 0.9560536959
4122.2718197403 0.9560029817
4122.2786947159 0.9561456472
4122.2855697030 0.9558472253
4122.2924447016 0.9555106233
4122.2993197116 0.9553382747
4122.3061947330 0.9557154367
4122.3130697660 0.9554981655
4122.3199448104 0.9553846540
4122.3268198662 0.9558176878
4122.3336949336 0.9554732615
4122.3405700124 0.9559520931
4122.3474451026 0.9556850477
4122.3543202044 0.9556797365
4122.3611953176 0.9555450883
4122.3680704422 0.9550475559
4122.3749455783 0.9550948674
4122.3818207259 0.9550017008
4122.3886958850 0.9551560616
4122.3955710555 0.9556290175
4122.4024462375 0.9562266756
4122.4093214310 0.9558502109
4122.4161966359 0.9558261964
4122.4230718523 0.9564662679
4122.4299470802 0.9563000341
4122.4368223195 0.9561517763
4122.4436975703 0.9558532584
4122.4505728325 0.9553872727
4122.4574481063 0.9556408597
4122.4643233915 0.9560764667
4122.4711986881 0.9559577172
4122.4780739962 0.9559398876
4122.4849493158 0.9562762154
4122.4918246469 0.9565590493
4122.4986999894 0.9563223448
4122.5055753434 0.9561584696
4122.5124507088 0.9566623113
4122.5193260858 0.9568545730
4122.5262014741 0.9571888806
4122.5330768740 0.9568902322
4122.5399522853 0.9566847532
4122.5468277081 0.9564092637
4122.5537031424 0.9564277046
4122.5605785881 0.9563748251
4122.5674540453 0.9567629838
4122.5743295139 0.9570700876
4122.5812049940 0.9571189905
4122.5880804856 0.9573610588
4122.5949559887 0.9571915215
4122.6018315032 0.9573990111
4122.6087070292 0.9568650206
4122.6155825667 0.9570521607
4122.6224581156 0.9571869007
4122.6293336760 0.9573612888
4122.6362092478 0.9574425058
4122.6430848311 0.9570576846
4122.6499604259 0.9567654187
4122.6568360322 0.9572754594
4122.6637116499 0.9569833423
4122.6705872791 0.9573689023
4122.6774629197 0.9580655684
4122.6843385719 0.9581196983
4122.6912142355 0.9576119306
4122.6980899105 0.9572461889
4122.7049655970 0.9573525016
4122.7118412950 0.9570958912
4122.7187170045 0.9577709440
4122.7255927254 0.9574349482
4122.7324684578 0.9569083744
4122.7393442017 0.9575678432
4122.7462199570 0.9578373311
4122.7530957238 0.9575169718
4122.7599715020 0.9577007584
4122.7668472918 0.9577729460
4122.7737230930 0.9576736987
4122.7805989056 0.9569468468
4122.7874747298 0.9567024351
4122.7943505654 0.9572576640
4122.8012264124 0.9577753302
4122.8081022709 0.9578080300
4122.8149781409 0.9578832264
4122.8218540224 0.9575809208
4122.8287299153 0.9577226127
4122.8356058197 0.9579006316
4122.8424817356 0.9576744791
4122.8493576629 0.9574770004
4122.8562336018 0.9582585776
4122.8631095520 0.9583691574
4122.8699855138 0.9581523688
4122.8768614870 0.9578348640
4122.8837374716 0.9579124985
4122.8906134678 0.9583268350
4122.8974894754 0.9586914557
4122.9043654945 0.9583479086
4122.9112415250 0.9584330134
4122.9181175670 0.9585848772
4122.9249936205 0.9579797838
4122.9318696854 0.9585601209
4122.9387457618 0.9589590353
4122.9456218497 0.9586283903
4122.9524979491 0.9581925745
4122.9593740599 0.9582912390
4122.9662501822 0.9580077681
4122.9731263159 0.9582788052
4122.9800024612 0.9584156303
4122.9868786178 0.9585767022
4122.9937547860 0.9589970414
4123.0006309656 0.9586666478
4123.0075071567 0.9588141956
4123.0143833593 0.9591604567
4123.0212595733 0.9588890145
4123.0281357988 0.9580955384
4123.0350120357 0.9576807310
4123.0418882842 0.9581501887
4123.0487645441 0.9585583903
4123.0556408154 0.9589655110
4123.0625170983 0.9590295316
4123.0693933926 0.9591502655
4123.0762696984 0.9591439772
4123.0831460156 0.9588426827
4123.0900223443 0.9589377303
4123.0968986845 0.9588511563
4123.1037750361 0.9592629264
4123.1106513992 0.9592563814
4123.1175277738 0.9588493570
4123.1244041598 0.9590700774
4123.1312805574 0.9591134475
4123.1381569663 0.9597006927
4123.1450333868 0.9594207471
4123.1519098187 0.9595873610
4123.1587862621 0.9596063048
4123.1656627170 0.9593525107
4123.1725391833 0.9596918365
4123.1794156611 0.9601511195
4123.1862921503 0.9604793502
4123.1931686511 0.9603852137
4123.2000451633 0.9596954129
4123.2069216869 0.9600446764
4123.2137982221 0.9605717787
4123.2206747687 0.9603556356
4123.2275513267 0.9602813208
4123.2344278963 0.9603614224
4123.2413044773 0.9599737492
4123.2481810698 0.9602318906
4123.2550576737 0.9604024752
4123.2619342891 0.9603481555
4123.2688109160 0.9601806668
4123.2756875544 0.9607787432
4123.2825642042 0.9610376115
4123.2894408655 0.9606213992
4123.2963175382 0.9603249774
4123.3031942225 0.9606657066
4123.3100709182 0.9609614758
4123.3169476253 0.9613094938
4123.3238243439 0.9614555302
4123.3307010740 0.9611785969
4123.3375778156 0.9615769467
4123.3444545687 0.9616705972
4123.3513313332 0.9609660158
4123.3582081091 0.9609787974
4123.3650848966 0.9612824711
4123.3719616955 0.9616909646
4123.3788385059 0.9614861894
4123.3857153277 0.9618748898
4123.3925921611 0.9622290793
4123.3994690058 0.9622175690
4123.4063458621 0.9626154922
4123.4132227298 0.9622165866
4123.4200996090 0.9621446744
4123.4269764997 0.9623421486
4123.4338534018 0.9624932531
4123.4407303154 0.9621292342
4123.4476072405 0.9625174132
4123.4544841770 0.9623713583
4123.4613611251 0.9623808316
4123.4682380845 0.9619023213
4123.4751150555 0.9624044530
4123.4819920379 0.9626468232
4123.4888690318 0.9628163936
4123.4957460371 0.9624164830
4123.5026230540 0.9619735174
4123.5095000823 0.9619453315
4123.5163771220 0.9628070040
4123.5232541733 0.9627706455
4123.5301312360 0.9620315260
4123.5370083101 0.9628628907
4123.5438853958 0.9633418080
4123.5507624929 0.9632393206
4123.5576396015 0.9630621825
4123.5645167215 0.9628096170
4123.5713938530 0.9627323193
4123.5782709960 0.9627964571
4123.5851481505 0.9624456567
4123.5920253164 0.9629338953
4123.5989024938 0.9631219505
4123.6057796827 0.9627935349
4123.6126568830 0.9626471605
4123.6195340948 0.9631253660
4123.6264113181 0.9635064837
4123.6332885528 0.9633613544
4123.6401657991 0.9634704476
4123.6470430567 0.9639095141
4123.6539203259 0.9640449929
4123.6607976065 0.9637928176
4123.6676748986 0.9638408445
4123.6745522022 0.9641711095
4123.6814295172 0.9645230676
4123.6883068437 0.9640803037
4123.6951841817 0.9637852013
4123.7020615311 0.9641045455
4123.7089388920 0.9642241238
4123.7158162644 0.9639728848
4123.7226936483 0.9634632383
4123.7295710436 0.9639804768
4123.7364484504 0.9645694003
4123.7433258686 0.9648171243
4123.7502032984 0.9639382814
4123.7570807396 0.9640756597
4123.7639581922 0.9643139131
4123.7708356564 0.9647921451
4123.7777131320 0.9650523945
4123.7845906191 0.9651485058
4123.7914681176 0.9651835640
4123.7983456276 0.9651282473
4123.8052231491 0.9651600414
4123.8121006821 0.9653876076
4123.8189782265 0.9650844364
4123.8258557824 0.9651987417
4123.8327333498 0.9652805867
4123.8396109286 0.9650353482
4123.8464885189 0.9654728122
4123.8533661207 0.9660402649
4123.8602437340 0.9654166233
4123.8671213587 0.9660525820
4123.8739989949 0.9663740789
4123.8808766425 0.9665083989
4123.8877543017 0.9661083333
4123.8946319723 0.9662742538
4123.9015096544 0.9664008374
4123.9083873479 0.9666211582
4123.9152650529 0.9669775548
4123.9221427694 0.9673487878
4123.9290204973 0.9673966840
4123.9358982368 0.9676306829
4123.9427759877 0.9669325713
4123.9496537500 0.9668408669
4123.9565315239 0.9670880735
4123.9634093092 0.9675134372
4123.9702871060 0.9671594794
4123.9771649142 0.9673779559
4123.9840427339 0.9674563178
4123.9909205651 0.9674451187
4123.9977984078 0.9678657169
4124.0046762619 0.9675675718
4124.0115541275 0.9674181551
4124.0184320046 0.9675662393
4124.0253098931 0.9678459377
4124.0321877931 0.9676213701
4124.0390657046 0.9676988953
4124.0459436276 0.9677300780
4124.0528215620 0.9675129469
4124.0596995079 0.9682764168
4124.0665774653 0.9683103482
4124.0734554341 0.9680274110
4124.0803334144 0.9681019363
4124.0872114062 0.9684565131
4124.0940894094 0.9685204749
4124.1009674242 0.9686559996
4124.1078454503 0.9684873560
4124.1147234880 0.9682454684
4124.1216015371 0.9685502118
4124.1284795978 0.9685608173
4124.1353576698 0.9684718526
4124.1422357534 0.9688085688
4124.1491138484 0.9690205135
4124.1559919549 0.9694272702
4124.1628700728 0.9699643856
4124.1697482023 0.9698201756
4124.1766263432 0.9690796354
4124.1835044955 0.9694390902
4124.1903826594 0.9695147517
4124.1972608347 0.9701114058
4124.2041390215 0.9696047083
4124.2110172197 0.9695384513
4124.2178954295 0.9700287486
4124.2247736507 0.9696255980
